"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07"
"75033","Frisco","TX","Dallas-Fort Worth-Arlington","Collin County",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839560909412005,0.822458791208791,0.813805885137407,0.810951128340025,0.843627598674299,0.835322195704057,0.816869597183852,0.801709401709402,0.792830058600483,0.795590108281323,0.796812749003984,0.795678984038681,0.812660393498717,0.790302742890055,0.812586445366528,0.820281910728269,0.820589927472628,0.831533477321814,0.870093079724808,0.876538604998135,0.8552258411201,0.846367250041407,0.841188967548434,0.840336134453782,0.818240620957309,0.819964453590889,0.808031341821743,0.853118555983239,0.839793281653747,0.819672131147541
"34758","Poinciana","FL","Orlando-Kissimmee-Sanford","Osceola County",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616805666207684,0.639658848614073,0.671669875466292,0.637882018479033,0.693802035152636,0.693802035152636,0.699013693632656,0.667795334838224,0.657427149964463,0.669980063894599,0.667446894273561,0.688073394495413,0.688431072221127,0.681341719077568,0.713296398891967,0.689970713142942,0.704225352112676,0.72340727560164,0.702615485925444,0.702136573104315
"91789","Walnut","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37695951681056,1.37065637065637,1.33326494162335,1.3458162668227,1.36197440585009,1.39093977803655,1.46801051709027,1.44195179818151,1.36597703029988,1.37697504631143,1.39654871846422,1.39381652306133,1.39654871846422,1.41454355007655,1.39676996944566,1.35135135135135,1.42999204455052,1.44404332129964,1.46667172742743,1.46004098360656,1.45166366022107,1.342380206862,1.3806446840791,1.39002452984464,1.41598489616111,1.41617343528348,1.38613861386139,1.45463696237634,1.46567695610253,1.38487467944111
"77493","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742497695195764,0.755735601391242,0.752998667258996,0.750416675383725,0.749833493245761,0.758415504019878,0.749685856068835,0.740354219634761,0.748620961386919,0.73254423781184,0.772850678733032,0.895046591466405,0.823287339627209,0.895046591466405,0.895046591466405,0.895046591466405,0.895046591466405,0.885351667011661,0.895046591466405,0.822478991596639,0.818833162743091,0.813008130081301,0.875984251968504,0.895046591466405,0.895046591466405,0.895046591466405,0.895046591466405,0.895046591466405,0.895046591466405,0.858263854830799,0.837871805613741
"02840","Newport","RI","Providence-Warwick","Newport County",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21878341554275,1.22783083219645,1.34615384615385,1.48344814389591,1.47435897435897,1.49554819562132,1.4992795389049,1.35900339750849,1.37051848059038,1.4268727705113,1.36023689276378,1.36842105263158,1.36842105263158,1.37301587301587,1.49393090569561,1.59267700904345,1.60771704180064,1.6914749661705,1.76,1.72149961744453,1.61870503597122,1.46828243846001,1.53870533999232,1.43730886850153,1.4105774928738,1.48387096774194,1.44636235399724,1.51890886546807,1.68147235340225,1.67146974063401,1.71240414975192,1.68324407039021,1.59914712153518
"91326","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48817513153656,1.48670160658307,1.45790554414784,1.52224267672773,1.56599552572707,1.5946137491141,1.59955257270694,1.6522153191902,1.64702445474604,1.59044507962434,1.58836689038031,1.59108405990767,1.62488393686165,1.69545745361484,1.69806886286184,1.63298864401355,1.56690692572861,1.63151611619578,1.61488143908422,1.61488143908422
"33326","Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19760479041916,1.1978221415608,1.20877458396369,1.19760479041916,1.19760479041916,1.1953556431106,1.18127476869587,1.19006203531241,1.20153801269383,1.25047728140512,1.25748502994012,1.34778191669489,1.35776518323045,1.36,1.35431839024653,1.36875040997048,1.36,1.33707930906087,1.28211586901763,1.32382871536524,1.36,1.37028014616322,1.39213007607415,1.30992196209588,1.30382747978849,1.3406166328884
"33076","Parkland","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20703529643641,1.13096995273861,1.15902964959569,1.15222245954527,1.16304347826087,1.14393776303181,1.17112810707457,1.18917881811205,1.17983221387056,1.13174695298897,1.13579854959611,1.1421647738779,1.16063138347261,1.15405260332797,1.17258652094718,1.16063138347261,1.14481738426808,1.19265487432407,1.21243957394906,1.24244459368704,1.22799416860874,1.17855596728392,1.1890118901189,1.1890118901189,1.16628367077275,1.21819978440532,1.20520558279894,1.21293800539084,1.18598382749326,1.14838976703851,1.14633847430144,1.2249899959984
"02125","Boston","MA","Boston-Cambridge-Newton","Suffolk County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2.07692307692308,2.06738095238095,2.11102510460251,2.30384615384615,2.33333333333333,2.35714285714286,2.3458866036687,2.09035580524345,2.05458221024259,2.08333333333333,2.08333333333333,2.25747406955461,2.25747406955461,2.29166666666667,2.38461538461538,2.43343926553672,2.42772944749275,2.41666666666667,2.29166666666667
"33156","Pinecrest","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98418625726627,1.98355778136603,1.97170030155416,2.00741198270537,1.98892766622953,1.93154034229829,1.72532781228433,1.76678445229682,1.818856718634,1.93154034229829,1.923817137443,1.93154034229829,1.74466338259442,1.84765919404756,1.84275184275184,1.7504118616145,1.93154034229829,1.81823182290482,1.64333536214242,1.75859815695566,1.77873643625585,1.82149942963232,1.80572851805729,1.87185025197984,1.97989643618641,1.97044334975369,1.86591564158479
