"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07"
"10016","New York","NY","New York-Newark-Jersey City","New York County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84512285927029,4.93190661478599,4.82683982683983,4.86322188449848,4.88202764976959,4.86985979017551,4.78102189781022,4.85654950152104,4.87649769585253,4.96221198156682,4.97164769327696,4.93091889108368,4.90928270042194,4.96221198156682,4.96051948051948,4.88202764976959,4.96051948051948,4.88332151719248,4.78246205733558,4.87926267281106,4.8970823282355,4.80953168226256,4.88202764976959,4.77638518192974,4.73076923076923,4.77824620573356,4.83660130718954,4.78246205733558,4.84120814258156,4.78035413153457,4.895,4.95597402597403,4.96221198156682,5.01312335958005,4.95855373219483,4.9413845680581,5.01945525291829,5.05194805194805,4.96221198156682,4.88202764976959,4.77007548381916,4.87926267281106,4.96396313364055,5.0200419683059,4.77824620573356,4.91194733862087,5.08474576271186,5.06243996157541,5.01669941060904,5.1524201853759,5.07707268253174,5.12359550561798,5.04506275047072,4.88202764976959,4.82222222222222,4.95011169024572,4.92173017507724,5.05334412753768,5.14207492795389,5.11889400921659,5.0898332436794
"78660","Pflugerville","TX","Austin-Round Rock","Travis County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21722846441948,1.30354450825556,1.20637898686679,1.21722846441948,1.22029250457038,1.31086142322097,1.24063670411985,1.27298311444653,1.30106877938266,1.22465531224655,1.35947712418301,1.23230337078652,1.17469879518072,1.31185807656396,1.30565645613084,1.30185738207129,1.27041264266901,1.25600749000907,1.2788185343627,1.29003558718861,1.29709543568465,1.27638190954774,1.26603382814813,1.26130653266332,1.24120603015075,1.2491103202847,1.25093632958801,1.24778167252452,1.26473029045643,1.29213483146067
"37013","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01011406251189,0.995,0.982707122920939,0.983130271790066,0.995,1.02469361345817,1.02068965517241,1.0330399102431,1.0310570011137,1.01927404038082,0.993103448275862,1.04029990627929,1.04029990627929,1.03095238095238,1.04166666666667,1.03979166666667,1.04504575405598,1.03098290598291,1.04029990627929,1.06209150326797,1.06108597285068,1.0849875524109,1.06040268456376,1.06570512820513,1.075,1.07142857142857,1.06161137440758,1.05779816513761,1.04,1.0380658436214,1.0837003058104
"11235","New York","NY","New York-Newark-Jersey City","Kings County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24489795918367,2.27272727272727,2.24489795918367,2.36237373737374,2.31818181818182,2.37731036213097,2.33166666666667,2.22222222222222,2.21150442477876,2.27525252525253,2.23806640897872,2.21150442477876,2.18181818181818,2.21463815789474,2.33333333333333,2.32625,2.35038363171356,2.33333333333333,2.25,2.25605263157895,2.25268817204301,2.299,2.23118279569892,2.28556485355649,2.3,2.299,2.295,2.31052631578947,2.44444444444444,2.43669871794872
"11375","New York","NY","New York-Newark-Jersey City","Queens County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.18181818181818,2.21052631578947,2.25,2.18181818181818,2.153125,2.153125,2.159125,2.18181818181818,2.22195331827471,2.25,2.26233126479432,2.2216844143272,2.18181818181818,2.19856828193833,2.23030303030303,2.245,2.27272727272727,2.25,2.27272727272727,2.27227272727273,2.25403225806452,2.26293103448276,2.28571428571429,2.35,2.27272727272727,2.27181818181818,2.349,2.25,2.31160896130346,2.25,2.25,2.27272727272727,2.325,2.33582089552239,2.31818181818182,2.38888888888889,2.36363636363636,2.374875,2.29166666666667,2.27272727272727,2.30909090909091,2.35555555555556,2.36527777777778,2.3355614973262,2.31818181818182,2.30909090909091,2.33333333333333,2.3,2.31414473684211,2.37293167218221,2.345,2.28411628945801,2.32775919732441,2.23587328767123,2.20833333333333,2.29166666666667,2.33333333333333,2.33712121212121,2.29166666666667,2.395,2.35801047120419,2.33333333333333,2.27035737984643,2.27272727272727,2.31174089068826,2.36194240542067,2.36111111111111,2.33783783783784,2.34166666666667,2.29583333333333
"60647","Chicago","IL","Chicago-Naperville-Elgin","Cook County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45833333333333,1.48863636363636,1.41666666666667,1.40909090909091,1.36931818181818,1.37735849056604,1.4,1.4,1.38095238095238,1.40625,1.4599358974359,1.49583333333333,1.495,1.37229437229437,1.4375,1.41588050314465,1.39285714285714,1.42944444444444,1.5,1.51041666666667,1.34615384615385,1.5,1.55,1.62107396149949,1.55555555555556,1.5,1.5,1.45,1.425,1.41666666666667,1.5,1.53472222222222,1.6,1.65217391304348,1.6,1.63027613412229,1.61702127659574,1.68886198547215,1.625,1.5,1.5,1.56385869565217,1.6,1.63782467532468,1.63888888888889,1.66666666666667,1.7,1.7,1.695,1.66666666666667,1.6209375,1.63157894736842,1.61764705882353,1.61702127659574,1.63944444444444,1.68,1.7,1.74375,1.75,1.76470588235294,1.75,1.7125,1.6625,1.65,1.72305555555556,1.75,1.74029605263158,1.81009615384615,1.83333333333333,1.8125,1.83333333333333,1.83333333333333,1.79289215686275
"90250","Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09638554216867,2.04819277108434,2.29563127662069,2.17586649550706,2.12962962962963,2.20338983050847,2.06896551724138,1.89125730994152,2.11370262390671,2.1494708994709,2.16612377850163,2.18897347298708,2.20564516129032,2.10162877502545,2.15888117451363,2.36791930379747,2.37974683544304,2.2448076268301,2.09497206703911,2.20944741532977,2.08472007607274,2.19036144578313,2.37524911101559,2.36196319018405,2.25,2.20779220779221,2.11875,2.13698224168854,2.13821756092618,2.1919156637983,2.12527233115468
"37211","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11026033690659,1.04166666666667,1.06172600823443,1.08024528038477,1.09217660728118,1.06700655498908,1.07913669064748,1.00807265388496,0.9825,1.04166666666667,1.04166666666667,1.12142857142857,1.11055555555556,1.12612612612613,1.13075657894737,1.14573688189672,1.16707616707617,1.15868544600939,1.17481806327767,1.16631809748693,1.1007662835249,1.10153256704981,1.09893092105263,1.12520096463023,1.14642221396295,1.14688642404496,1.14791851195748,1.17504051863857,1.14573688189672,1.15107913669065,1.13463241806909,1.15935919055649,1.14947923468721,1.13870907738095,1.14365271855011,1.15677590788308,1.21457489878543,1.20287912212229,1.21255060728745,1.18868191721133,1.17602540511664
"11201","New York","NY","New York-Newark-Jersey City","Kings County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45395449620802,4.49457504520796,4.45614391477068,4.42983965177871,4.5,4.50213675213675,4.46428571428571,4.66705607476636,4.54123222748815,4.47588126159555,4.49099674907183,4.41186597143321,4.39005736137667,4.27484333034915,4.32924175728667,4.26153308480895,4.39005736137667,4.44087760313494,4.5894304334561,4.46625766871166,4.66111111111111,4.62244723865154,4.49478752260398,4.3339222614841,4.37699456208557,4.41118254025823,4.52338072166263,4.53174284819786,4.5712954333644,4.61931508560011,4.76874796978851,4.80769230769231
"77573","League City","TX","Houston-The Woodlands-Sugar Land","Galveston County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45851528384279,1.3301106297114,1.29477993858751,1.21594542536116,1.19823008849558,1.23492270628388,1.21268057784912,1.24691283380448,1.22866894197952,1.28229006479967,1.28031167001196,1.18761061946903,1.19582245430809,1.144,1.20442477876106,1.19505075445816,1.18869492934331,1.17970817000916,1.16768292682927,1.17766051011434,1.21589882565492
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook County",21,,,,,,,,,,,,,1.06785714285714,1.1,1.11882352941176,1.11764705882353,1.16666666666667,1.225,1.17424242424242,1.1275,1.1875,1.26923076923077,1.25994694960212,1.2,1.20861111111111,1.2,1.18181818181818,1.21071428571429,1.25,1.27777777777778,1.35294117647059,1.35,1.32456140350877,1.2972972972973,1.34375,1.3,1.28306066802999,1.18333333333333,1.23333333333333,1.30192307692308,1.39194444444444,1.3125,1.27272727272727,1.26470588235294,1.26130030959752,1.25,1.27888888888889,1.32142857142857,1.3,1.3,1.3,1.42105263157895,1.38888888888889,1.395,1.375,1.31818181818182,1.29411764705882,1.25,1.25,1.31120655993752,1.38095238095238,1.25,1.35,1.399,1.4,1.41666666666667,1.4,1.375,1.4,1.375,1.39268181818182,1.4,1.41176470588235,1.397,1.35811688311688,1.4,1.42541436464088,1.45804195804196,1.49583333333333,1.45,1.42857142857143,1.42857142857143,1.4520202020202,1.54761904761905,1.59367834394904,1.525,1.48,1.46842105263158,1.45,1.48,1.45,1.41666666666667,1.395,1.4,1.40740740740741,1.44222222222222,1.5,1.5,1.5369623655914,1.56666666666667,1.57142857142857,1.55,1.49583333333333,1.5,1.48005148005148,1.4534632034632,1.5,1.495,1.5,1.5,1.57368421052632,1.59401785714286,1.59375,1.595
"78130","New Braunfels","TX","San Antonio-New Braunfels","Comal County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11390583980945,1.13037865748709,1.14519287581686,1.18854625550661,1.24056441100537,1.1619512195122,1.12511013215859,1.12048192771084,1.10154905335628,1.19117647058824,1.23098859315589,1.20945945945946,1.16797032193159,1.15593561368209,1.15740740740741,1.17073170731707,1.17162092003029,1.16459627329193,1.1526599845798,1.15740740740741,1.25950570342205,1.28601953601954,1.28290598290598,1.32747456059204,1.28034188034188,1.30636041247896,1.2982158028887,1.2982158028887,1.23098859315589,1.23098859315589,1.21495327102804
"77584","Pearland","TX","Houston-The Woodlands-Sugar Land","Brazoria County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13723388581952,1.14883401920439,1.14634146341463,1.19094033871851,1.18663838812301,1.19402985074627,1.19773095623987,1.22482705611068,1.2147701582517,1.1929852329023,1.20552995391705,1.22388059701493,1.23441860465116,1.22556390977444,1.25700934579439,1.25446352062676,1.25964010282776,1.25281954887218,1.24231019895966,1.22269353128314,1.22070428805369,1.259,1.20781893004115,1.15821909885912,1.23778801843318,1.26175115207373,1.30797952423969,1.29685039370079,1.29118547475509,1.29375,1.28196946903746
"10011","New York","NY","New York-Newark-Jersey City","New York County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81208333333333,5.70833333333333,5.87552742616034,5.66666666666667,5.61133333333333,5.71975163161711,5.73035714285714,5.6852184320766,5.77777777777778,5.67948717948718,5.60108695652174,5.725,5.76701268742791,5.57104010876954,5.7186018957346,5.75,5.66666666666667,5.66666666666667,5.75,5.82978723404255,5.78947368421053,5.6,6.09263754045307,5.795,5.66666666666667,5.795,5.58173076923077,5.52388888888889,5.61111111111111,5.7,5.66666666666667,6.05227777777778,6.4302398989899,6.50697674418605
"28269","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20031421838178,1.21209610604805,1.21209610604805,1.21209610604805,1.13054830287206,1.13054830287206,1.13090306545153,1.10095735422106,1.08829294459282,1.11219081272085,1.118363794604,1.07079368793346,1.04517412089262,1.05186168188254,1.03678929765886,1.01941747572816,1.03128140401491,1.05744520030234,0.998041136141038,1.0171568627451,1.0235928675452,1.04701273261508,1.07344632768362,1.07929169001782,1.06343906510851,1.06530387525308
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75732842167557,2.84583333333333,2.81665107577175,2.81117021276596,2.81124161073825,2.80335678995665,2.73830935251799,2.78115309674583,2.73366927958193,2.63734745554738,2.86192007305409,2.88062283737024,2.71523178807947,2.67513570864587,2.69963235294118,2.63602251407129,2.48344370860927,2.38970588235294,2.5562851782364,2.68651268368509,2.66638441998307,2.68626966633731,2.51547987616099,2.66231694560669,2.60501787922334,2.54784081287045,2.63795531573544,2.65372191857895,2.59992765140009,2.61904761904762,2.61904761904762,2.61904761904762,2.68279069767442,2.67485182049111,2.66987179487179,2.58026755852843,2.58982116444803,2.70348380142195,2.60917427907817,2.56410256410256,2.66064257028112,2.79760368194015,2.73584905660377,2.8955007256894,2.72823779193206,2.67073170731707,2.5985832200916,2.66723259762309,2.60989010989011,2.61480787253983,2.66,2.85214944122685,2.84776623499995,2.7741935483871,2.78423772609819,2.82050441472157,2.7953488372093,2.89074803149606,2.84452621895124,2.86111111111111,2.74332472006891,2.78037825059102,2.84700122399021,2.79754601226994,2.77777777777778,2.90441176470588,2.99674267100977,3.03117782909931,3.09744801054325,3.07657406114756,3.1425842543321,2.9754261083356,2.99162351507767,2.94728931894662,2.94010889292196,2.94477791116447,2.94230727945305,2.94963077290402,2.98306218204536,3,2.99531615925059,2.94624028387969
"78613","Cedar Park","TX","Austin-Round Rock","Williamson County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30882421260757,1.17212087249008,1.192,1.20335195530726,1.20676328502415,1.20893854748603,1.22894086054133,1.22291123004113,1.3178085304568,1.30692307692308,1.27181818181818,1.24670594096665,1.2431693989071,1.22950819672131,1.26731707317073,1.26731707317073,1.27346705072362,1.26490550206764,1.26731707317073,1.27181818181818,1.31352619233776,1.30071813285458,1.27280316631304,1.24836112000966,1.26715945089757,1.29953093812375,1.31578947368421,1.31578947368421,1.37470542026709,1.37470542026709,1.37470542026709
"79912","El Paso","TX","El Paso","El Paso County",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790570175438597,0.847313371017891,0.819644369178662,0.830724070450098,0.863309352517986,0.837004405286344,0.884606581904886,0.76219512195122,0.771550943396226,0.815238095238095,0.816842105263158,0.813869047619048,0.817399617590822,0.825087719298246,0.833333333333333,0.829139753147909,0.814663951120163,0.838509316770186,0.835030549898167,0.865825938318301,0.866071428571429,0.922236503856041,0.913513513513514,1.00930393513941,0.957230142566191,0.935650313387046,0.951351351351351,0.984015984015984,0.941230486685032,0.953046953046953,0.94016290726817
